   time(s)     rx(cm)     ry(cm)   phi(rad)    rcx(cm)    rcy(cm)        eta          w
   0.03000   32.47196   38.18654    5.91754   31.68974    0.31690    0.16045   -0.38244
   0.06000   32.54608   38.11638    5.90614   31.60999    0.31610    0.15873   -0.37769
   0.09000   32.61940   38.04562    5.89488   31.52972    0.31530    0.15701   -0.37297
   0.12000   32.69190   37.97428    5.88376   31.44895    0.31449    0.15530   -0.36830
   0.15000   32.76360   37.90236    5.87278   31.36770    0.31368    0.15361   -0.36366
   0.18000   32.83449   37.82988    5.86194   31.28600    0.31286    0.15192   -0.35907
   0.21000   32.90458   37.75687    5.85124   31.20386    0.31204    0.15025   -0.35452
   0.24000   32.97388   37.68334    5.84067   31.12132    0.31121    0.14858   -0.35001
   0.27000   33.04239   37.60930    5.83023   31.03839    0.31038    0.14693   -0.34555
   0.30000   33.11011   37.53477    5.81993   30.95511    0.30955    0.14530   -0.34113
   0.33000   33.17706   37.45976    5.80977   30.87150    0.30872    0.14367   -0.33677
   0.36000   33.24324   37.38429    5.79973   30.78760    0.30788    0.14206   -0.33245
   0.39000   33.30865   37.30837    5.78982   30.70343    0.30703    0.14047   -0.32818
   0.42000   33.37330   37.23201    5.78004   30.61904    0.30619    0.13889   -0.32396
   0.45000   33.43719   37.15524    5.77038   30.53445    0.30534    0.13732   -0.31979
   0.48000   33.50033   37.07805    5.76085   30.44970    0.30450    0.13577   -0.31567
   0.51000   33.56273   37.00047    5.75144   30.36485    0.30365    0.13424   -0.31161
   0.54000   33.62440   36.92250    5.74215   30.27991    0.30280    0.13273   -0.30761
   0.57000   33.68534   36.84416    5.73298   30.19495    0.30195    0.13123   -0.30366
   0.60000   33.74555   36.76546    5.72393   30.11001    0.30110    0.12975   -0.29977
   0.63000   33.80504   36.68640    5.71499   30.02513    0.30025    0.12829   -0.29594
   0.66000   33.86383   36.60701    5.70617   29.94037    0.29940    0.12685   -0.29216
   0.69000   33.92191   36.52728    5.69746   29.85577    0.29856    0.12542   -0.28845
   0.72000   33.97930   36.44724    5.68887   29.77141    0.29771    0.12402   -0.28480
   0.75000   34.03599   36.36688    5.68038   29.68732    0.29687    0.12264   -0.28121
   0.78000   34.09200   36.28622    5.67199   29.60358    0.29604    0.12128   -0.27768
   0.81000   34.14733   36.20527    5.66371   29.52025    0.29520    0.11994   -0.27422
   0.84000   34.20200   36.12403    5.65554   29.43739    0.29437    0.11863   -0.27083
   0.87000   34.25599   36.04251    5.64746   29.35506    0.29355    0.11733   -0.26750
   0.90000   34.30933   35.96073    5.63949   29.27334    0.29273    0.11606   -0.26423
   0.93000   34.36202   35.87868    5.63161   29.19231    0.29192    0.11482   -0.26104
   0.96000   34.41406   35.79638    5.62382   29.11202    0.29112    0.11359   -0.25791
   0.99000   34.46546   35.71383    5.61613   29.03257    0.29033    0.11240   -0.25486
   1.02000   34.51623   35.63104    5.60853   28.95402    0.28954    0.11122   -0.25187
   1.05000   34.56637   35.54802    5.60102   28.87646    0.28876    0.11008   -0.24896
   1.08000   34.61588   35.46476    5.59359   28.79997    0.28800    0.10896   -0.24611
   1.11000   34.66478   35.38128    5.58625   28.72463    0.28725    0.10786   -0.24334
   1.14000   34.71308   35.29759    5.57899   28.65053    0.28651    0.10680   -0.24064
   1.17000   34.76076   35.21368    5.57181   28.57775    0.28578    0.10576   -0.23802
   1.20000   34.80785   35.12956    5.56471   28.50637    0.28506    0.10475   -0.23547
   1.23000   34.85434   35.04523    5.55768   28.43649    0.28436    0.10377   -0.23300
   1.26000   34.90024   34.96071    5.55073   28.36818    0.28368    0.10281   -0.23061
   1.29000   34.94556   34.87599    5.54384   28.30155    0.28302    0.10189   -0.22829
   1.32000   34.99029   34.79108    5.53703   28.23666    0.28237    0.10099   -0.22605
   1.35000   35.03446   34.70598    5.53028   28.17361    0.28174    0.10013   -0.22388
   1.38000   35.07805   34.62070    5.52359   28.11249    0.28112    0.09930   -0.22180
   1.41000   35.12107   34.53523    5.51697   28.05336    0.28053    0.09849   -0.21979
   1.44000   35.16353   34.44959    5.51041   27.99632    0.27996    0.09772   -0.21787
   1.47000   35.20543   34.36376    5.50390   27.94145    0.27941    0.09698   -0.21602
   1.50000   35.24677   34.27777    5.49744   27.88881    0.27889    0.09628   -0.21426
   1.53000   35.28756   34.19160    5.49104   27.83847    0.27838    0.09560   -0.21257
   1.56000   35.32780   34.10526    5.48469   27.79051    0.27791    0.09496   -0.21097
   1.59000   35.36749   34.01876    5.47838   27.74499    0.27745    0.09435   -0.20945
   1.62000   35.40664   33.93209    5.47212   27.70196    0.27702    0.09378   -0.20801
   1.65000   35.44525   33.84525    5.46590   27.66149    0.27661    0.09323   -0.20666
   1.68000   35.48332   33.75826    5.45972   27.62360    0.27624    0.09273   -0.20539
   1.71000   35.52085   33.67110    5.45358   27.58836    0.27588    0.09225   -0.20420
   1.74000   35.55785   33.58377    5.44747   27.55579    0.27556    0.09181   -0.20310
   1.77000   35.59431   33.49629    5.44139   27.52592    0.27526    0.09141   -0.20208
   1.80000   35.63024   33.40865    5.43534   27.49876    0.27499    0.09104   -0.20114
   1.83000   35.66563   33.32086    5.42932   27.47435    0.27474    0.09070   -0.20029
   1.86000   35.70050   33.23290    5.42332   27.45267    0.27453    0.09040   -0.19953
   1.89000   35.73483   33.14479    5.41735   27.43372    0.27434    0.09014   -0.19885
   1.92000   35.76863   33.05652    5.41139   27.41751    0.27418    0.08991   -0.19825
   1.95000   35.80191   32.96809    5.40545   27.40400    0.27404    0.08972   -0.19774
   1.98000   35.83465   32.87951    5.39952   27.39317    0.27393    0.08956   -0.19732
   2.01000   35.86686   32.79077    5.39361   27.38498    0.27385    0.08944   -0.19698
   2.04000   35.89854   32.70188    5.38770   27.37940    0.27379    0.08936   -0.19673
   2.07000   35.92968   32.61282    5.38180   27.37637    0.27376    0.08931   -0.19656
   2.10000   35.96030   32.52362    5.37591   27.37583    0.27376    0.08930   -0.19648
   2.13000   35.99037   32.43425    5.37001   27.37772    0.27378    0.08932   -0.19649
   2.16000   36.01991   32.34473    5.36412   27.38196    0.27382    0.08938   -0.19658
   2.19000   36.04891   32.25505    5.35822   27.38848    0.27388    0.08948   -0.19676
   2.22000   36.07736   32.16521    5.35231   27.39718    0.27397    0.08961   -0.19702
   2.25000   36.10527   32.07521    5.34639   27.40797    0.27408    0.08978   -0.19737
   2.28000   36.13263   31.98506    5.34047   27.42076    0.27421    0.08999   -0.19781
   2.31000   36.15944   31.89475    5.33452   27.43545    0.27435    0.09023   -0.19833
   2.34000   36.18569   31.80427    5.32857   27.45192    0.27452    0.09050   -0.19894
   2.37000   36.21139   31.71364    5.32259   27.47007    0.27470    0.09082   -0.19963
   2.40000   36.23652   31.62285    5.31659   27.48978    0.27490    0.09117   -0.20040
   2.43000   36.26108   31.53190    5.31056   27.51093    0.27511    0.09155   -0.20127
   2.46000   36.28507   31.44078    5.30451   27.53341    0.27533    0.09198   -0.20221
   2.49000   36.30849   31.34951    5.29843   27.55710    0.27557    0.09243   -0.20324
   2.52000   36.33132   31.25807    5.29231   27.58188    0.27582    0.09293   -0.20436
   2.55000   36.35356   31.16647    5.28617   27.60762    0.27608    0.09345   -0.20556
   2.58000   36.37521   31.07472    5.27998   27.63420    0.27634    0.09402   -0.20684
   2.61000   36.39625   30.98280    5.27375   27.66151    0.27662    0.09462   -0.20821
   2.64000   36.41669   30.89071    5.26749   27.68942    0.27689    0.09525   -0.20965
   2.67000   36.43652   30.79847    5.26117   27.71783    0.27718    0.09591   -0.21119
   2.70000   36.45573   30.70606    5.25481   27.74662    0.27747    0.09662   -0.21280
   2.73000   36.47430   30.61350    5.24840   27.77567    0.27776    0.09735   -0.21449
   2.76000   36.49224   30.52077    5.24194   27.80487    0.27805    0.09812   -0.21627
   2.79000   36.50954   30.42789    5.23543   27.83414    0.27834    0.09892   -0.21813
   2.82000   36.52619   30.33484    5.22885   27.86335    0.27863    0.09976   -0.22006
   2.85000   36.54217   30.24164    5.22222   27.89243    0.27892    0.10063   -0.22208
   2.88000   36.55748   30.14828    5.21553   27.92127    0.27921    0.10153   -0.22418
   2.91000   36.57212   30.05476    5.20877   27.94978    0.27950    0.10246   -0.22635
   2.94000   36.58607   29.96109    5.20195   27.97789    0.27978    0.10343   -0.22860
   2.97000   36.59932   29.86727    5.19505   28.00552    0.28006    0.10442   -0.23093
   3.00000   36.61186   29.77330    5.18809   28.03259    0.28033    0.10545   -0.23334
   3.03000   36.62368   29.67917    5.18105   28.05903    0.28059    0.10651   -0.23582
   3.06000   36.63478   29.58490    5.17394   28.08478    0.28085    0.10760   -0.23838
   3.09000   36.64513   29.49049    5.16675   28.10978    0.28110    0.10872   -0.24101
   3.12000   36.65474   29.39594    5.15948   28.13398    0.28134    0.10987   -0.24372
   3.15000   36.66358   29.30124    5.15212   28.15732    0.28157    0.11104   -0.24650
   3.18000   36.67165   29.20641    5.14469   28.17976    0.28180    0.11225   -0.24935
   3.21000   36.67894   29.11146    5.13716   28.20126    0.28201    0.11349   -0.25228
   3.24000   36.68542   29.01637    5.12955   28.22179    0.28222    0.11475   -0.25527
   3.27000   36.69110   28.92116    5.12184   28.24130    0.28241    0.11604   -0.25834
   3.30000   36.69596   28.82583    5.11405   28.25978    0.28260    0.11736   -0.26148
   3.33000   36.69998   28.73039    5.10615   28.27720    0.28277    0.11870   -0.26468
   3.36000   36.70315   28.63484    5.09816   28.29353    0.28294    0.12007   -0.26795
   3.39000   36.70546   28.53919    5.09008   28.30877    0.28309    0.12147   -0.27129
   3.42000   36.70689   28.44344    5.08189   28.32289    0.28323    0.12289   -0.27470
   3.45000   36.70744   28.34760    5.07359   28.33589    0.28336    0.12434   -0.27817
   3.48000   36.70708   28.25168    5.06519   28.34776    0.28348    0.12581   -0.28170
   3.51000   36.70581   28.15568    5.05669   28.35850    0.28358    0.12730   -0.28530
   3.54000   36.70360   28.05962    5.04808   28.36810    0.28368    0.12882   -0.28896
   3.57000   36.70045   27.96349    5.03935   28.37656    0.28377    0.13036   -0.29268
   3.60000   36.69634   27.86732    5.03051   28.38389    0.28384    0.13193   -0.29646
   3.63000   36.69126   27.77110    5.02156   28.39010    0.28390    0.13351   -0.30030
   3.66000   36.68518   27.67485    5.01250   28.39518    0.28395    0.13512   -0.30420
   3.69000   36.67810   27.57858    5.00331   28.39916    0.28399    0.13675   -0.30816
   3.72000   36.67000   27.48229    4.99400   28.40203    0.28402    0.13840   -0.31217
   3.75000   36.66087   27.38601    4.98458   28.40382    0.28404    0.14007   -0.31624
   3.78000   36.65068   27.28974    4.97503   28.40454    0.28405    0.14175   -0.32036
   3.81000   36.63943   27.19349    4.96536   28.40419    0.28404    0.14346   -0.32453
   3.84000   36.62710   27.09728    4.95556   28.40280    0.28403    0.14519   -0.32876
   3.87000   36.61367   27.00112    4.94563   28.40039    0.28400    0.14693   -0.33304
   3.90000   36.59913   26.90502    4.93557   28.39697    0.28397    0.14869   -0.33736
   3.93000   36.58347   26.80901    4.92539   28.39256    0.28393    0.15047   -0.34174
   3.96000   36.56666   26.71309    4.91507   28.38718    0.28387    0.15227   -0.34616
   3.99000   36.54869   26.61728    4.90462   28.38086    0.28381    0.15408   -0.35063
   4.02000   36.52955   26.52160    4.89403   28.37361    0.28374    0.15591   -0.35514
   4.05000   36.50922   26.42607    4.88331   28.36545    0.28365    0.15775   -0.35970
   4.08000   36.48768   26.33070    4.87245   28.35640    0.28356    0.15961   -0.36430
   4.11000   36.46493   26.23551    4.86145   28.34650    0.28346    0.16148   -0.36894
   4.14000   36.44095   26.14052    4.85031   28.33575    0.28336    0.16336   -0.37362
   4.17000   36.41572   26.04576    4.83903   28.32419    0.28324    0.16526   -0.37834
   4.20000   36.38922   25.95124    4.82761   28.31183    0.28312    0.16717   -0.38310
   4.23000   36.36145   25.85698    4.81604   28.29869    0.28299    0.16909   -0.38789
   4.26000   36.33239   25.76302    4.80434   28.28481    0.28285    0.17103   -0.39272
   4.29000   36.30202   25.66936    4.79248   28.27019    0.28270    0.17297   -0.39758
   4.32000   36.27034   25.57604    4.78048   28.25488    0.28255    0.17493   -0.40247
   4.35000   36.23733   25.48307    4.76833   28.23887    0.28239    0.17690   -0.40740
   4.38000   36.20297   25.39049    4.75604   28.22221    0.28222    0.17887   -0.41235
   4.41000   36.16726   25.29832    4.74359   28.20490    0.28205    0.18086   -0.41733
   4.44000   36.13019   25.20659    4.73100   28.18698    0.28187    0.18285   -0.42234
   4.47000   36.09173   25.11533    4.71825   28.16846    0.28168    0.18486   -0.42738
   4.50000   36.05189   25.02456    4.70535   28.14936    0.28149    0.18687   -0.43244
   4.53000   36.01065   24.93431    4.69230   28.12971    0.28130    0.18889   -0.43752
   4.56000   35.96800   24.84462    4.67910   28.10953    0.28110    0.19091   -0.44263
   4.59000   35.92394   24.75551    4.66575   28.08883    0.28089    0.19294   -0.44775
   4.62000   35.87845   24.66701    4.65224   28.06764    0.28068    0.19498   -0.45289
   4.65000   35.83153   24.57917    4.63857   28.04598    0.28046    0.19702   -0.45806
   4.68000   35.78317   24.49200    4.62475   28.02387    0.28024    0.19907   -0.46323
   4.71000   35.73336   24.40555    4.61078   28.00131    0.28001    0.20112   -0.46842
   4.74000   35.68211   24.31985    4.59665   27.97835    0.27978    0.20318   -0.47363
   4.77000   35.62939   24.23493    4.58236   27.95498    0.27955    0.20524   -0.47885
   4.80000   35.57522   24.15083    4.56792   27.93124    0.27931    0.20730   -0.48408
   4.83000   35.51959   24.06759    4.55332   27.90714    0.27907    0.20936   -0.48931
   4.86000   35.46250   23.98525    4.53856   27.88269    0.27883    0.21143   -0.49456
   4.89000   35.40394   23.90383    4.52364   27.85792    0.27858    0.21350   -0.49981
   4.92000   35.34392   23.82338    4.50857   27.83283    0.27833    0.21557   -0.50507
   4.95000   35.28244   23.74395    4.49334   27.80745    0.27807    0.21764   -0.51033
   4.98000   35.21950   23.66556    4.47795   27.78180    0.27782    0.21971   -0.51559
   5.01000   35.15511   23.58826    4.46240   27.75589    0.27756    0.22178   -0.52086
   5.04000   35.08926   23.51208    4.44670   27.72973    0.27730    0.22385   -0.52612
   5.07000   35.02197   23.43708    4.43083   27.70334    0.27703    0.22592   -0.53138
   5.10000   34.95324   23.36329    4.41481   27.67673    0.27677    0.22799   -0.53664
   5.13000   34.88309   23.29075    4.39864   27.64993    0.27650    0.23005   -0.54189
   5.16000   34.81152   23.21951    4.38230   27.62294    0.27623    0.23211   -0.54714
   5.19000   34.73854   23.14960    4.36581   27.59578    0.27596    0.23417   -0.55238
   5.22000   34.66417   23.08108    4.34916   27.56846    0.27568    0.23622   -0.55761
   5.25000   34.58841   23.01398    4.33235   27.54099    0.27541    0.23827   -0.56283
   5.28000   34.51130   22.94834    4.31539   27.51340    0.27513    0.24031   -0.56804
   5.31000   34.43283   22.88421    4.29827   27.48569    0.27486    0.24235   -0.57323
   5.34000   34.35304   22.82164    4.28100   27.45787    0.27458    0.24438   -0.57841
   5.37000   34.27195   22.76066    4.26357   27.42996    0.27430    0.24641   -0.58358
   5.40000   34.18956   22.70132    4.24598   27.40198    0.27402    0.24842   -0.58872
   5.43000   34.10591   22.64367    4.22824   27.37392    0.27374    0.25043   -0.59385
   5.46000   34.02103   22.58774    4.21035   27.34582    0.27346    0.25244   -0.59896
   5.49000   33.93493   22.53358    4.19231   27.31767    0.27318    0.25443   -0.60405
   5.52000   33.84765   22.48123    4.17411   27.28949    0.27289    0.25641   -0.60911
   5.55000   33.75922   22.43073    4.15576   27.26130    0.27261    0.25838   -0.61415
   5.58000   33.66967   22.38213    4.13726   27.23309    0.27233    0.26035   -0.61917
   5.61000   33.57903   22.33547    4.11861   27.20490    0.27205    0.26230   -0.62415
   5.64000   33.48733   22.29078    4.09981   27.17672    0.27177    0.26424   -0.62911
   5.67000   33.39461   22.24811    4.08086   27.14856    0.27149    0.26616   -0.63404
   5.70000   33.30092   22.20750    4.06177   27.12045    0.27120    0.26808   -0.63894
   5.73000   33.20629   22.16899    4.04253   27.09239    0.27092    0.26998   -0.64381
   5.76000   33.11076   22.13260    4.02314   27.06439    0.27064    0.27186   -0.64864
   5.79000   33.01437   22.09840    4.00361   27.03647    0.27036    0.27373   -0.65344
   5.82000   32.91717   22.06640    3.98393   27.00863    0.27009    0.27559   -0.65821
   5.85000   32.81921   22.03664    3.96412   26.98089    0.26981    0.27742   -0.66293
   5.88000   32.72053   22.00916    3.94416   26.95325    0.26953    0.27925   -0.66762
   5.91000   32.62119   21.98399    3.92406   26.92574    0.26926    0.28105   -0.67227
   5.94000   32.52122   21.96116    3.90382   26.89835    0.26898    0.28283   -0.67688
   5.97000   32.42070   21.94070    3.88345   26.87111    0.26871    0.28460   -0.68144
   6.00000   32.31966   21.92265    3.86294   26.84402    0.26844    0.28635   -0.68596
   6.03000   32.21817   21.90702    3.84229   26.81709    0.26817    0.28808   -0.69044
   6.06000   32.11628   21.89385    3.82151   26.79034    0.26790    0.28978   -0.69487
   6.09000   32.01405   21.88316    3.80060   26.76377    0.26764    0.29147   -0.69926
   6.12000   31.91154   21.87497    3.77956   26.73740    0.26737    0.29314   -0.70359
   6.15000   31.80881   21.86931    3.75838   26.71125    0.26711    0.29478   -0.70788
   6.18000   31.70592   21.86619    3.73708   26.68531    0.26685    0.29640   -0.71211
   6.21000   31.60293   21.86562    3.71566   26.65960    0.26660    0.29799   -0.71630
   6.24000   31.49991   21.86764    3.69411   26.63414    0.26634    0.29956   -0.72043
   6.27000   31.39693   21.87224    3.67243   26.60894    0.26609    0.30111   -0.72451
   6.30000   31.29404   21.87945    3.65064   26.58400    0.26584    0.30263   -0.72853
   6.33000   31.19131   21.88927    3.62872   26.55934    0.26559    0.30412   -0.73250
   6.36000   31.08882   21.90170    3.60669   26.53497    0.26535    0.30559   -0.73641
   6.39000   30.98663   21.91676    3.58454   26.51091    0.26511    0.30703   -0.74026
   6.42000   30.88480   21.93445    3.56227   26.48715    0.26487    0.30844   -0.74405
   6.45000   30.78341   21.95476    3.53990   26.46373    0.26464    0.30983   -0.74779
   6.48000   30.68253   21.97771    3.51741   26.44064    0.26441    0.31119   -0.75146
   6.51000   30.58222   22.00327    3.49481   26.41789    0.26418    0.31251   -0.75507
   6.54000   30.48256   22.03146    3.47211   26.39551    0.26396    0.31381   -0.75861
   6.57000   30.38361   22.06225    3.44929   26.37350    0.26373    0.31508   -0.76209
   6.60000   30.28546   22.09564    3.42638   26.35187    0.26352    0.31632   -0.76551
   6.63000   30.18815   22.13162    3.40336   26.33063    0.26331    0.31752   -0.76886
   6.66000   30.09178   22.17018    3.38025   26.30980    0.26310    0.31870   -0.77215
   6.69000   29.99640   22.21128    3.35704   26.28938    0.26289    0.31984   -0.77537
   6.72000   29.90209   22.25492    3.33373   26.26939    0.26269    0.32096   -0.77851
   6.75000   29.80891   22.30107    3.31033   26.24984    0.26250    0.32203   -0.78159
   6.78000   29.71694   22.34971    3.28683   26.23073    0.26231    0.32308   -0.78460
   6.81000   29.62624   22.40081    3.26325   26.21207    0.26212    0.32410   -0.78754
   6.84000   29.53688   22.45434    3.23958   26.19388    0.26194    0.32508   -0.79041
   6.87000   29.44892   22.51027    3.21583   26.17617    0.26176    0.32602   -0.79320
   6.90000   29.36244   22.56857    3.19199   26.15894    0.26159    0.32694   -0.79592
   6.93000   29.27749   22.62919    3.16807   26.14221    0.26142    0.32781   -0.79857
   6.96000   29.19414   22.69211    3.14408   26.12597    0.26126    0.32866   -0.80114
   6.99000   29.11246   22.75728    3.12001   26.11024    0.26110    0.32947   -0.80364
   7.02000   29.03250   22.82466    3.09586   26.09503    0.26095    0.33025   -0.80606
   7.05000   28.95432   22.89420    3.07164   26.08033    0.26080    0.33099   -0.80841
   7.08000   28.87798   22.96586    3.04736   26.06617    0.26066    0.33169   -0.81067
   7.11000   28.80354   23.03960    3.02301   26.05254    0.26053    0.33237   -0.81286
   7.14000   28.73106   23.11535    2.99859   26.03945    0.26039    0.33300   -0.81497
   7.17000   28.66058   23.19307    2.97411   26.02690    0.26027    0.33361   -0.81700
   7.20000   28.59217   23.27270    2.94957   26.01490    0.26015    0.33417   -0.81896
   7.23000   28.52586   23.35420    2.92497   26.00344    0.26003    0.33470   -0.82083
   7.26000   28.46171   23.43749    2.90032   25.99254    0.25993    0.33520   -0.82262
   7.29000   28.39977   23.52253    2.87562   25.98219    0.25982    0.33566   -0.82433
   7.32000   28.34008   23.60925    2.85086   25.97240    0.25972    0.33609   -0.82596
   7.35000   28.28268   23.69760    2.82606   25.96316    0.25963    0.33648   -0.82750
   7.38000   28.22761   23.78750    2.80121   25.95447    0.25954    0.33684   -0.82897
   7.41000   28.17492   23.87890    2.77632   25.94633    0.25946    0.33716   -0.83035
   7.44000   28.12463   23.97174    2.75139   25.93874    0.25939    0.33745   -0.83165
   7.47000   28.07678   24.06593    2.72643   25.93170    0.25932    0.33771   -0.83286
   7.50000   28.03140   24.16143    2.70142   25.92519    0.25925    0.33792   -0.83399
   7.53000   27.98853   24.25816    2.67639   25.91922    0.25919    0.33811   -0.83504
   7.56000   27.94819   24.35605    2.65132   25.91378    0.25914    0.33826   -0.83600
   7.59000   27.91041   24.45503    2.62623   25.90887    0.25909    0.33838   -0.83688
   7.62000   27.87520   24.55504    2.60111   25.90446    0.25904    0.33846   -0.83767
   7.65000   27.84259   24.65601    2.57597   25.90056    0.25901    0.33851   -0.83838
   7.68000   27.81260   24.75786    2.55081   25.89716    0.25897    0.33853   -0.83900
   7.71000   27.78525   24.86053    2.52563   25.89423    0.25894    0.33851   -0.83954
   7.74000   27.76054   24.96394    2.50044   25.89178    0.25892    0.33846   -0.83999
   7.77000   27.73849   25.06802    2.47523   25.88979    0.25890    0.33838   -0.84036
   7.80000   27.71911   25.17271    2.45002   25.88824    0.25888    0.33826   -0.84064
   7.83000   27.70240   25.27793    2.42479   25.88713    0.25887    0.33811   -0.84083
   7.86000   27.68838   25.38361    2.39957   25.88642    0.25886    0.33793   -0.84094
   7.89000   27.67703   25.48969    2.37434   25.88612    0.25886    0.33772   -0.84096
   7.92000   27.66837   25.59608    2.34911   25.88619    0.25886    0.33748   -0.84090
   7.95000   27.66239   25.70273    2.32389   25.88663    0.25887    0.33720   -0.84075
   7.98000   27.65909   25.80957    2.29867   25.88740    0.25887    0.33690   -0.84051
   8.01000   27.65847   25.91652    2.27346   25.88850    0.25889    0.33656   -0.84019
   8.04000   27.66050   26.02351    2.24826   25.88990    0.25890    0.33619   -0.83978
   8.07000   27.66519   26.13049    2.22307   25.89158    0.25892    0.33579   -0.83929
   8.10000   27.67253   26.23739    2.19790   25.89352    0.25894    0.33537   -0.83871
   8.13000   27.68249   26.34413    2.17275   25.89569    0.25896    0.33491   -0.83805
   8.16000   27.69507   26.45066    2.14762   25.89806    0.25898    0.33442   -0.83730
   8.19000   27.71025   26.55691    2.12251   25.90063    0.25901    0.33390   -0.83647
   8.22000   27.72800   26.66282    2.09743   25.90335    0.25903    0.33335   -0.83555
   8.25000   27.74831   26.76833    2.07238   25.90621    0.25906    0.33278   -0.83454
   8.28000   27.77116   26.87337    2.04736   25.90917    0.25909    0.33217   -0.83345
   8.31000   27.79652   26.97790    2.02238   25.91222    0.25912    0.33154   -0.83228
   8.34000   27.82436   27.08184    1.99743   25.91531    0.25915    0.33088   -0.83103
   8.37000   27.85467   27.18515    1.97252   25.91844    0.25918    0.33019   -0.82969
   8.40000   27.88741   27.28776    1.94765   25.92156    0.25922    0.32947   -0.82827
   8.43000   27.92255   27.38963    1.92282   25.92465    0.25925    0.32873   -0.82676
   8.46000   27.96007   27.49070    1.89804   25.92768    0.25928    0.32795   -0.82518
   8.49000   27.99993   27.59092    1.87331   25.93063    0.25931    0.32715   -0.82351
   8.52000   28.04209   27.69024    1.84863   25.93346    0.25933    0.32633   -0.82176
   8.55000   28.08653   27.78861    1.82401   25.93614    0.25936    0.32548   -0.81993
   8.58000   28.13321   27.88597    1.79944   25.93864    0.25939    0.32460   -0.81802
   8.61000   28.18209   27.98230    1.77493   25.94094    0.25941    0.32369   -0.81603
   8.64000   28.23314   28.07754    1.75048   25.94301    0.25943    0.32277   -0.81396
   8.67000   28.28632   28.17164    1.72609   25.94482    0.25945    0.32181   -0.81181
   8.70000   28.34159   28.26458    1.70177   25.94633    0.25946    0.32083   -0.80958
   8.73000   28.39891   28.35630    1.67752   25.94752    0.25948    0.31983   -0.80728
   8.76000   28.45825   28.44676    1.65333   25.94836    0.25948    0.31880   -0.80490
   8.79000   28.51955   28.53594    1.62922   25.94883    0.25949    0.31774   -0.80244
   8.82000   28.58279   28.62379    1.60519   25.94888    0.25949    0.31667   -0.79990
   8.85000   28.64791   28.71028    1.58123   25.94850    0.25949    0.31556   -0.79730
   8.88000   28.71489   28.79537    1.55735   25.94766    0.25948    0.31444   -0.79461
   8.91000   28.78367   28.87904    1.53356   25.94633    0.25946    0.31329   -0.79186
   8.94000   28.85421   28.96125    1.50984   25.94449    0.25944    0.31212   -0.78903
   8.97000   28.92647   29.04198    1.48622   25.94210    0.25942    0.31093   -0.78612
   9.00000   29.00040   29.12120    1.46268   25.93914    0.25939    0.30972   -0.78315
   9.03000   29.07597   29.19888    1.43923   25.93559    0.25936    0.30848   -0.78011
   9.06000   29.15313   29.27499    1.41587   25.93141    0.25931    0.30722   -0.77700
   9.09000   29.23183   29.34952    1.39261   25.92660    0.25927    0.30595   -0.77381
   9.12000   29.31203   29.42244    1.36944   25.92111    0.25921    0.30465   -0.77056
   9.15000   29.39369   29.49373    1.34638   25.91494    0.25915    0.30333   -0.76725
   9.18000   29.47676   29.56338    1.32341   25.90805    0.25908    0.30199   -0.76386
   9.21000   29.56120   29.63136    1.30055   25.90042    0.25900    0.30063   -0.76041
   9.24000   29.64696   29.69765    1.27779   25.89204    0.25892    0.29925   -0.75690
   9.27000   29.73401   29.76225    1.25513   25.88288    0.25883    0.29785   -0.75332
   9.30000   29.82229   29.82513    1.23259   25.87292    0.25873    0.29643   -0.74968
   9.33000   29.91177   29.88629    1.21015   25.86214    0.25862    0.29500   -0.74598
   9.36000   30.00239   29.94571    1.18783   25.85052    0.25851    0.29354   -0.74222
   9.39000   30.09412   30.00338    1.16562   25.83805    0.25838    0.29207   -0.73840
   9.42000   30.18691   30.05930    1.14353   25.82471    0.25825    0.29059   -0.73452
   9.45000   30.28072   30.11345    1.12155   25.81047    0.25810    0.28908   -0.73058
   9.48000   30.37551   30.16583    1.09969   25.79533    0.25795    0.28756   -0.72659
   9.51000   30.47124   30.21643    1.07796   25.77927    0.25779    0.28602   -0.72254
   9.54000   30.56785   30.26524    1.05634   25.76227    0.25762    0.28447   -0.71843
   9.57000   30.66532   30.31227    1.03485   25.74433    0.25744    0.28290   -0.71427
   9.60000   30.76360   30.35751    1.01349   25.72541    0.25725    0.28131   -0.71006
   9.63000   30.86265   30.40096    0.99225   25.70552    0.25706    0.27971   -0.70580
   9.66000   30.96243   30.44261    0.97114   25.68464    0.25685    0.27810   -0.70149
   9.69000   31.06289   30.48247    0.95016   25.66275    0.25663    0.27647   -0.69713
   9.72000   31.16401   30.52054    0.92931   25.63986    0.25640    0.27483   -0.69273
   9.75000   31.26574   30.55682    0.90860   25.61594    0.25616    0.27317   -0.68827
   9.78000   31.36803   30.59131    0.88802   25.59098    0.25591    0.27150   -0.68377
   9.81000   31.47087   30.62403    0.86757   25.56498    0.25565    0.26982   -0.67923
   9.84000   31.57419   30.65496    0.84726   25.53792    0.25538    0.26813   -0.67465
   9.87000   31.67798   30.68412    0.82709   25.50981    0.25510    0.26642   -0.67002
   9.90000   31.78219   30.71152    0.80706   25.48062    0.25481    0.26471   -0.66535
   9.93000   31.88679   30.73715    0.78717   25.45036    0.25450    0.26298   -0.66064
   9.96000   31.99174   30.76104    0.76742   25.41901    0.25419    0.26124   -0.65590
