   time(s)     rx(cm)     ry(cm)   phi(rad)    rcx(cm)    rcy(cm)        eta          w
   0.03000   32.47409   38.18112    5.91352   33.26261    0.33263    0.20676   -0.51872
   0.06000   32.55008   38.10505    5.89796   33.25733    0.33257    0.20673   -0.51872
   0.09000   32.62495   38.02785    5.88240   33.25223    0.33252    0.20670   -0.51872
   0.12000   32.69870   37.94955    5.86684   33.24731    0.33247    0.20667   -0.51872
   0.15000   32.77129   37.87017    5.85128   33.24259    0.33243    0.20665   -0.51872
   0.18000   32.84272   37.78972    5.83572   33.23806    0.33238    0.20664   -0.51872
   0.21000   32.91295   37.70822    5.82016   33.23372    0.33234    0.20663   -0.51872
   0.24000   32.98197   37.62569    5.80459   33.22958    0.33230    0.20662   -0.51872
   0.27000   33.04976   37.54214    5.78903   33.22564    0.33226    0.20662   -0.51872
   0.30000   33.11630   37.45759    5.77347   33.22190    0.33222    0.20662   -0.51872
   0.33000   33.18158   37.37206    5.75791   33.21837    0.33218    0.20662   -0.51872
   0.36000   33.24557   37.28557    5.74235   33.21505    0.33215    0.20664   -0.51872
   0.39000   33.30826   37.19815    5.72679   33.21193    0.33212    0.20665   -0.51872
   0.42000   33.36962   37.10980    5.71122   33.20903    0.33209    0.20667   -0.51872
   0.45000   33.42965   37.02054    5.69566   33.20634    0.33206    0.20669   -0.51872
   0.48000   33.48833   36.93041    5.68010   33.20385    0.33204    0.20672   -0.51872
   0.51000   33.54563   36.83942    5.66454   33.20159    0.33202    0.20675   -0.51872
   0.54000   33.60154   36.74759    5.64898   33.19953    0.33200    0.20679   -0.51872
   0.57000   33.65605   36.65494    5.63342   33.19769    0.33198    0.20683   -0.51872
   0.60000   33.70913   36.56149    5.61785   33.19607    0.33196    0.20687   -0.51872
   0.63000   33.76078   36.46727    5.60229   33.19466    0.33195    0.20692   -0.51872
   0.66000   33.81098   36.37230    5.58673   33.19347    0.33193    0.20698   -0.51872
   0.69000   33.85971   36.27660    5.57117   33.19249    0.33192    0.20704   -0.51872
   0.72000   33.90696   36.18020    5.55561   33.19172    0.33192    0.20710   -0.51872
   0.75000   33.95271   36.08311    5.54005   33.19117    0.33191    0.20717   -0.51872
   0.78000   33.99696   35.98537    5.52448   33.19083    0.33191    0.20724   -0.51872
   0.81000   34.03968   35.88699    5.50892   33.19070    0.33191    0.20731   -0.51872
   0.84000   34.08087   35.78801    5.49336   33.19078    0.33191    0.20739   -0.51872
   0.87000   34.12051   35.68844    5.47780   33.19107    0.33191    0.20748   -0.51872
   0.90000   34.15859   35.58831    5.46224   33.19157    0.33192    0.20757   -0.51872
   0.93000   34.19510   35.48765    5.44668   33.19227    0.33192    0.20766   -0.51872
   0.96000   34.23002   35.38648    5.43112   33.19317    0.33193    0.20776   -0.51872
   0.99000   34.26335   35.28483    5.41555   33.19427    0.33194    0.20786   -0.51872
   1.02000   34.29508   35.18272    5.39999   33.19557    0.33196    0.20796   -0.51872
   1.05000   34.32520   35.08018    5.38443   33.19706    0.33197    0.20807   -0.51872
   1.08000   34.35369   34.97724    5.36887   33.19875    0.33199    0.20819   -0.51872
   1.11000   34.38054   34.87393    5.35331   33.20062    0.33201    0.20831   -0.51872
   1.14000   34.40576   34.77026    5.33775   33.20268    0.33203    0.20843   -0.51872
   1.17000   34.42933   34.66628    5.32218   33.20492    0.33205    0.20856   -0.51872
   1.20000   34.45124   34.56199    5.30662   33.20734    0.33207    0.20869   -0.51872
   1.23000   34.47149   34.45745    5.29106   33.20993    0.33210    0.20883   -0.51872
   1.26000   34.49006   34.35266    5.27550   33.21269    0.33213    0.20897   -0.51872
   1.29000   34.50696   34.24767    5.25994   33.21562    0.33216    0.20911   -0.51872
   1.32000   34.52218   34.14249    5.24438   33.21871    0.33219    0.20926   -0.51872
   1.35000   34.53571   34.03716    5.22881   33.22196    0.33222    0.20941   -0.51872
   1.38000   34.54755   33.93170    5.21325   33.22536    0.33225    0.20957   -0.51872
   1.41000   34.55769   33.82615    5.19769   33.22890    0.33229    0.20973   -0.51872
   1.44000   34.56614   33.72053    5.18213   33.23259    0.33233    0.20989   -0.51872
   1.47000   34.57288   33.61488    5.16657   33.23642    0.33236    0.21006   -0.51872
   1.50000   34.57791   33.50921    5.15101   33.24038    0.33240    0.21023   -0.51872
   1.53000   34.58124   33.40357    5.13544   33.24446    0.33244    0.21041   -0.51872
   1.56000   34.58286   33.29797    5.11988   33.24867    0.33249    0.21059   -0.51872
   1.59000   34.58278   33.19245    5.10432   33.25299    0.33253    0.21077   -0.51872
   1.62000   34.58098   33.08705    5.08876   33.25743    0.33257    0.21096   -0.51872
   1.65000   34.57747   32.98177    5.07320   33.26197    0.33262    0.21115   -0.51872
   1.68000   34.57226   32.87667    5.05764   33.26660    0.33267    0.21135   -0.51872
   1.71000   34.56534   32.77176    5.04207   33.27133    0.33271    0.21155   -0.51872
   1.74000   34.55671   32.66709    5.02651   33.27615    0.33276    0.21175   -0.51872
   1.77000   34.54638   32.56266    5.01095   33.28105    0.33281    0.21196   -0.51872
   1.80000   34.53435   32.45852    4.99539   33.28602    0.33286    0.21217   -0.51872
   1.83000   34.52063   32.35470    4.97983   33.29106    0.33291    0.21238   -0.51872
   1.86000   34.50521   32.25122    4.96427   33.29616    0.33296    0.21260   -0.51872
   1.89000   34.48811   32.14812    4.94871   33.30131    0.33301    0.21282   -0.51872
   1.92000   34.46933   32.04542    4.93314   33.30652    0.33307    0.21304   -0.51872
   1.95000   34.44886   31.94315    4.91758   33.31176    0.33312    0.21327   -0.51872
   1.98000   34.42673   31.84135    4.90202   33.31704    0.33317    0.21350   -0.51872
   2.01000   34.40294   31.74004    4.88646   33.32235    0.33322    0.21373   -0.51872
   2.04000   34.37749   31.63925    4.87090   33.32768    0.33328    0.21397   -0.51872
   2.07000   34.35039   31.53901    4.85534   33.33303    0.33333    0.21421   -0.51872
   2.10000   34.32166   31.43934    4.83977   33.33839    0.33338    0.21445   -0.51872
   2.13000   34.29129   31.34029    4.82421   33.34374    0.33344    0.21469   -0.51872
   2.16000   34.25931   31.24187    4.80865   33.34910    0.33349    0.21494   -0.51872
   2.19000   34.22571   31.14412    4.79309   33.35444    0.33354    0.21519   -0.51872
   2.22000   34.19052   31.04706    4.77753   33.35976    0.33360    0.21545   -0.51872
   2.25000   34.15374   30.95072    4.76197   33.36506    0.33365    0.21570   -0.51872
   2.28000   34.11538   30.85513    4.74640   33.37033    0.33370    0.21596   -0.51872
   2.31000   34.07546   30.76031    4.73084   33.37556    0.33376    0.21623   -0.51872
   2.34000   34.03399   30.66631    4.71528   33.38075    0.33381    0.21649   -0.51872
   2.37000   33.99099   30.57313    4.69972   33.38588    0.33386    0.21676   -0.51872
   2.40000   33.94646   30.48081    4.68416   33.39096    0.33391    0.21702   -0.51872
   2.43000   33.90042   30.38938    4.66860   33.39597    0.33396    0.21730   -0.51872
   2.46000   33.85289   30.29886    4.65303   33.40092    0.33401    0.21757   -0.51872
   2.49000   33.80388   30.20927    4.63747   33.40578    0.33406    0.21784   -0.51872
   2.52000   33.75341   30.12065    4.62191   33.41057    0.33411    0.21812   -0.51872
   2.55000   33.70150   30.03303    4.60635   33.41526    0.33415    0.21840   -0.51872
   2.58000   33.64816   29.94641    4.59079   33.41986    0.33420    0.21868   -0.51872
   2.61000   33.59340   29.86084    4.57523   33.42436    0.33424    0.21897   -0.51872
   2.64000   33.53726   29.77633    4.55967   33.42875    0.33429    0.21925   -0.51872
   2.67000   33.47974   29.69291    4.54410   33.43303    0.33433    0.21954   -0.51872
   2.70000   33.42086   29.61061    4.52854   33.43720    0.33437    0.21982   -0.51872
   2.73000   33.36065   29.52944    4.51298   33.44123    0.33441    0.22011   -0.51872
   2.76000   33.29912   29.44943    4.49742   33.44514    0.33445    0.22040   -0.51872
   2.79000   33.23630   29.37061    4.48186   33.44892    0.33449    0.22070   -0.51872
   2.82000   33.17220   29.29299    4.46630   33.45255    0.33453    0.22099   -0.51872
   2.85000   33.10685   29.21660    4.45073   33.45604    0.33456    0.22128   -0.51872
   2.88000   33.04027   29.14146    4.43517   33.45938    0.33459    0.22158   -0.51872
   2.91000   32.97247   29.06760    4.41961   33.46257    0.33463    0.22187   -0.51872
   2.94000   32.90349   28.99502    4.40405   33.46560    0.33466    0.22217   -0.51872
   2.97000   32.83334   28.92376    4.38849   33.46846    0.33468    0.22247   -0.51872
   3.00000   32.76206   28.85383    4.37293   33.47116    0.33471    0.22276   -0.51872
   3.03000   32.68965   28.78525    4.35736   33.47369    0.33474    0.22306   -0.51872
   3.06000   32.61615   28.71805    4.34180   33.47604    0.33476    0.22336   -0.51872
   3.09000   32.54158   28.65224    4.32624   33.47821    0.33478    0.22366   -0.51872
   3.12000   32.46596   28.58783    4.31068   33.48020    0.33480    0.22396   -0.51872
   3.15000   32.38932   28.52485    4.29512   33.48200    0.33482    0.22426   -0.51872
   3.18000   32.31169   28.46332    4.27956   33.48361    0.33484    0.22456   -0.51872
   3.21000   32.23309   28.40325    4.26399   33.48503    0.33485    0.22486   -0.51872
   3.24000   32.15354   28.34465    4.24843   33.48625    0.33486    0.22516   -0.51872
   3.27000   32.07308   28.28755    4.23287   33.48728    0.33487    0.22546   -0.51872
   3.30000   31.99172   28.23195    4.21731   33.48810    0.33488    0.22575   -0.51872
   3.33000   31.90950   28.17788    4.20175   33.48872    0.33489    0.22605   -0.51872
   3.36000   31.82644   28.12535    4.18619   33.48914    0.33489    0.22635   -0.51872
   3.39000   31.74257   28.07436    4.17063   33.48935    0.33489    0.22665   -0.51872
   3.42000   31.65792   28.02495    4.15506   33.48935    0.33489    0.22694   -0.51872
   3.45000   31.57252   27.97710    4.13950   33.48914    0.33489    0.22724   -0.51872
   3.48000   31.48638   27.93085    4.12394   33.48872    0.33489    0.22753   -0.51872
   3.51000   31.39955   27.88620    4.10838   33.48809    0.33488    0.22782   -0.51872
   3.54000   31.31205   27.84316    4.09282   33.48724    0.33487    0.22812   -0.51872
   3.57000   31.22390   27.80175    4.07726   33.48618    0.33486    0.22841   -0.51872
   3.60000   31.13515   27.76196    4.06169   33.48490    0.33485    0.22869   -0.51872
   3.63000   31.04580   27.72382    4.04613   33.48341    0.33483    0.22898   -0.51872
   3.66000   30.95590   27.68733    4.03057   33.48170    0.33482    0.22927   -0.51872
   3.69000   30.86548   27.65250    4.01501   33.47978    0.33480    0.22955   -0.51872
   3.72000   30.77455   27.61933    3.99945   33.47765    0.33478    0.22983   -0.51872
   3.75000   30.68316   27.58784    3.98389   33.47530    0.33475    0.23011   -0.51872
   3.78000   30.59133   27.55804    3.96832   33.47273    0.33473    0.23039   -0.51872
   3.81000   30.49909   27.52991    3.95276   33.46996    0.33470    0.23067   -0.51872
   3.84000   30.40647   27.50348    3.93720   33.46697    0.33467    0.23094   -0.51872
   3.87000   30.31350   27.47875    3.92164   33.46378    0.33464    0.23122   -0.51872
   3.90000   30.22021   27.45572    3.90608   33.46037    0.33460    0.23148   -0.51872
   3.93000   30.12663   27.43440    3.89052   33.45676    0.33457    0.23175   -0.51872
   3.96000   30.03279   27.41479    3.87495   33.45295    0.33453    0.23202   -0.51872
   3.99000   29.93872   27.39689    3.85939   33.44893    0.33449    0.23228   -0.51872
   4.02000   29.84444   27.38070    3.84383   33.44472    0.33445    0.23254   -0.51872
   4.05000   29.75000   27.36623    3.82827   33.44030    0.33440    0.23279   -0.51872
   4.08000   29.65541   27.35347    3.81271   33.43569    0.33436    0.23305   -0.51872
   4.11000   29.56072   27.34243    3.79715   33.43090    0.33431    0.23330   -0.51872
   4.14000   29.46594   27.33311    3.78158   33.42591    0.33426    0.23354   -0.51872
   4.17000   29.37110   27.32551    3.76602   33.42074    0.33421    0.23379   -0.51872
   4.20000   29.27625   27.31962    3.75046   33.41538    0.33415    0.23403   -0.51872
   4.23000   29.18140   27.31545    3.73490   33.40985    0.33410    0.23427   -0.51872
   4.26000   29.08658   27.31298    3.71934   33.40415    0.33404    0.23450   -0.51872
   4.29000   28.99183   27.31223    3.70378   33.39827    0.33398    0.23473   -0.51872
   4.32000   28.89718   27.31318    3.68822   33.39223    0.33392    0.23496   -0.51872
   4.35000   28.80265   27.31583    3.67265   33.38603    0.33386    0.23518   -0.51872
   4.38000   28.70827   27.32018    3.65709   33.37967    0.33380    0.23540   -0.51872
   4.41000   28.61407   27.32622    3.64153   33.37316    0.33373    0.23562   -0.51872
   4.44000   28.52008   27.33395    3.62597   33.36650    0.33367    0.23583   -0.51872
   4.47000   28.42633   27.34336    3.61041   33.35970    0.33360    0.23604   -0.51872
   4.50000   28.33285   27.35445    3.59485   33.35277    0.33353    0.23625   -0.51872
   4.53000   28.23966   27.36720    3.57928   33.34570    0.33346    0.23645   -0.51872
   4.56000   28.14679   27.38161    3.56372   33.33850    0.33338    0.23665   -0.51872
   4.59000   28.05427   27.39767    3.54816   33.33118    0.33331    0.23684   -0.51872
   4.62000   27.96213   27.41538    3.53260   33.32375    0.33324    0.23703   -0.51872
   4.65000   27.87040   27.43472    3.51704   33.31620    0.33316    0.23721   -0.51872
   4.68000   27.77909   27.45568    3.50148   33.30856    0.33309    0.23739   -0.51872
   4.71000   27.68825   27.47826    3.48591   33.30081    0.33301    0.23757   -0.51872
   4.74000   27.59789   27.50245    3.47035   33.29297    0.33293    0.23774   -0.51872
   4.77000   27.50804   27.52823    3.45479   33.28505    0.33285    0.23791   -0.51872
   4.80000   27.41873   27.55559    3.43923   33.27704    0.33277    0.23807   -0.51872
   4.83000   27.32999   27.58453    3.42367   33.26897    0.33269    0.23823   -0.51872
   4.86000   27.24183   27.61502    3.40811   33.26082    0.33261    0.23839   -0.51872
   4.89000   27.15428   27.64706    3.39254   33.25261    0.33253    0.23854   -0.51872
   4.92000   27.06738   27.68063    3.37698   33.24435    0.33244    0.23868   -0.51872
   4.95000   26.98113   27.71573    3.36142   33.23604    0.33236    0.23883   -0.51872
   4.98000   26.89558   27.75233    3.34586   33.22769    0.33228    0.23896   -0.51872
   5.01000   26.81073   27.79042    3.33030   33.21931    0.33219    0.23910   -0.51872
   5.04000   26.72662   27.82999    3.31474   33.21089    0.33211    0.23922   -0.51872
   5.07000   26.64327   27.87102    3.29918   33.20245    0.33202    0.23935   -0.51872
   5.10000   26.56070   27.91350    3.28361   33.19400    0.33194    0.23947   -0.51872
   5.13000   26.47894   27.95741    3.26805   33.18554    0.33186    0.23958   -0.51872
   5.16000   26.39800   28.00274    3.25249   33.17708    0.33177    0.23969   -0.51872
   5.19000   26.31790   28.04947    3.23693   33.16863    0.33169    0.23980   -0.51872
   5.22000   26.23868   28.09758    3.22137   33.16018    0.33160    0.23990   -0.51872
   5.25000   26.16035   28.14705    3.20581   33.15176    0.33152    0.23999   -0.51872
   5.28000   26.08293   28.19787    3.19024   33.14335    0.33143    0.24009   -0.51872
   5.31000   26.00644   28.25003    3.17468   33.13498    0.33135    0.24017   -0.51872
   5.34000   25.93090   28.30349    3.15912   33.12665    0.33127    0.24026   -0.51872
   5.37000   25.85634   28.35825    3.14356   33.11837    0.33118    0.24033   -0.51872
   5.40000   25.78276   28.41429    3.12800   33.11013    0.33110    0.24041   -0.51872
   5.43000   25.71020   28.47158    3.11244   33.10195    0.33102    0.24048   -0.51872
   5.46000   25.63866   28.53011    3.09687   33.09384    0.33094    0.24054   -0.51872
   5.49000   25.56817   28.58986    3.08131   33.08580    0.33086    0.24060   -0.51872
   5.52000   25.49874   28.65081    3.06575   33.07783    0.33078    0.24066   -0.51872
   5.55000   25.43039   28.71294    3.05019   33.06995    0.33070    0.24071   -0.51872
   5.58000   25.36314   28.77623    3.03463   33.06216    0.33062    0.24075   -0.51872
   5.61000   25.29701   28.84066    3.01907   33.05446    0.33054    0.24080   -0.51872
   5.64000   25.23200   28.90620    3.00350   33.04686    0.33047    0.24083   -0.51872
   5.67000   25.16814   28.97284    2.98794   33.03937    0.33039    0.24087   -0.51872
   5.70000   25.10545   29.04057    2.97238   33.03199    0.33032    0.24090   -0.51872
   5.73000   25.04392   29.10934    2.95682   33.02473    0.33025    0.24092   -0.51872
   5.76000   24.98359   29.17915    2.94126   33.01760    0.33018    0.24094   -0.51872
   5.79000   24.92447   29.24998    2.92570   33.01059    0.33011    0.24096   -0.51872
   5.82000   24.86656   29.32180    2.91014   33.00372    0.33004    0.24097   -0.51872
   5.85000   24.80988   29.39458    2.89457   32.99699    0.32997    0.24098   -0.51872
   5.88000   24.75444   29.46832    2.87901   32.99041    0.32990    0.24098   -0.51872
   5.91000   24.70027   29.54298    2.86345   32.98397    0.32984    0.24098   -0.51872
   5.94000   24.64736   29.61855    2.84789   32.97769    0.32978    0.24098   -0.51872
   5.97000   24.59572   29.69500    2.83233   32.97157    0.32972    0.24097   -0.51872
   6.00000   24.54538   29.77232    2.81677   32.96561    0.32966    0.24096   -0.51872
   6.03000   24.49634   29.85047    2.80120   32.95981    0.32960    0.24094   -0.51872
   6.06000   24.44862   29.92943    2.78564   32.95419    0.32954    0.24092   -0.51872
   6.09000   24.40221   30.00919    2.77008   32.94875    0.32949    0.24090   -0.51872
   6.12000   24.35713   30.08972    2.75452   32.94349    0.32943    0.24087   -0.51872
   6.15000   24.31339   30.17100    2.73896   32.93840    0.32938    0.24084   -0.51872
   6.18000   24.27100   30.25300    2.72340   32.93351    0.32934    0.24080   -0.51872
   6.21000   24.22997   30.33571    2.70783   32.92880    0.32929    0.24076   -0.51872
   6.24000   24.19030   30.41910    2.69227   32.92429    0.32924    0.24072   -0.51872
   6.27000   24.15200   30.50314    2.67671   32.91997    0.32920    0.24067   -0.51872
   6.30000   24.11509   30.58782    2.66115   32.91586    0.32916    0.24062   -0.51872
   6.33000   24.07955   30.67312    2.64559   32.91194    0.32912    0.24057   -0.51872
   6.36000   24.04541   30.75900    2.63003   32.90822    0.32908    0.24051   -0.51872
   6.39000   24.01266   30.84545    2.61446   32.90472    0.32905    0.24045   -0.51872
   6.42000   23.98132   30.93244    2.59890   32.90141    0.32901    0.24039   -0.51872
   6.45000   23.95139   31.01995    2.58334   32.89832    0.32898    0.24032   -0.51872
   6.48000   23.92286   31.10797    2.56778   32.89544    0.32895    0.24025   -0.51872
   6.51000   23.89576   31.19645    2.55222   32.89277    0.32893    0.24017   -0.51872
   6.54000   23.87007   31.28539    2.53666   32.89031    0.32890    0.24009   -0.51872
   6.57000   23.84581   31.37477    2.52109   32.88806    0.32888    0.24001   -0.51872
   6.60000   23.82297   31.46455    2.50553   32.88603    0.32886    0.23993   -0.51872
   6.63000   23.80157   31.55471    2.48997   32.88422    0.32884    0.23984   -0.51872
   6.66000   23.78159   31.64524    2.47441   32.88262    0.32883    0.23975   -0.51872
   6.69000   23.76306   31.73611    2.45885   32.88123    0.32881    0.23966   -0.51872
   6.72000   23.74596   31.82730    2.44329   32.88006    0.32880    0.23956   -0.51872
   6.75000   23.73029   31.91879    2.42773   32.87910    0.32879    0.23946   -0.51872
   6.78000   23.71607   32.01055    2.41216   32.87836    0.32878    0.23936   -0.51872
   6.81000   23.70328   32.10256    2.39660   32.87783    0.32878    0.23925   -0.51872
   6.84000   23.69194   32.19480    2.38104   32.87751    0.32878    0.23914   -0.51872
   6.87000   23.68203   32.28725    2.36548   32.87740    0.32877    0.23903   -0.51872
   6.90000   23.67357   32.37989    2.34992   32.87751    0.32878    0.23892   -0.51872
   6.93000   23.66655   32.47270    2.33436   32.87782    0.32878    0.23880   -0.51872
   6.96000   23.66096   32.56564    2.31879   32.87834    0.32878    0.23868   -0.51872
   6.99000   23.65681   32.65872    2.30323   32.87906    0.32879    0.23856   -0.51872
   7.02000   23.65410   32.75189    2.28767   32.87998    0.32880    0.23844   -0.51872
   7.05000   23.65283   32.84514    2.27211   32.88110    0.32881    0.23831   -0.51872
   7.08000   23.65298   32.93845    2.25655   32.88242    0.32882    0.23818   -0.51872
   7.11000   23.65457   33.03180    2.24099   32.88393    0.32884    0.23804   -0.51872
   7.14000   23.65758   33.12517    2.22542   32.88564    0.32886    0.23791   -0.51872
   7.17000   23.66202   33.21853    2.20986   32.88753    0.32888    0.23777   -0.51872
   7.20000   23.66788   33.31187    2.19430   32.88961    0.32890    0.23763   -0.51872
   7.23000   23.67516   33.40517    2.17874   32.89187    0.32892    0.23749   -0.51872
   7.26000   23.68386   33.49840    2.16318   32.89430    0.32894    0.23734   -0.51872
   7.29000   23.69396   33.59154    2.14762   32.89691    0.32897    0.23720   -0.51872
   7.32000   23.70548   33.68459    2.13205   32.89969    0.32900    0.23705   -0.51872
   7.35000   23.71839   33.77751    2.11649   32.90263    0.32903    0.23689   -0.51872
   7.38000   23.73270   33.87028    2.10093   32.90574    0.32906    0.23674   -0.51872
   7.41000   23.74841   33.96290    2.08537   32.90900    0.32909    0.23658   -0.51872
   7.44000   23.76550   34.05533    2.06981   32.91241    0.32912    0.23642   -0.51872
   7.47000   23.78398   34.14756    2.05425   32.91598    0.32916    0.23626   -0.51872
   7.50000   23.80383   34.23957    2.03869   32.91968    0.32920    0.23610   -0.51872
   7.53000   23.82505   34.33134    2.02312   32.92352    0.32924    0.23593   -0.51872
   7.56000   23.84764   34.42285    2.00756   32.92749    0.32927    0.23576   -0.51872
   7.59000   23.87159   34.51408    1.99200   32.93159    0.32932    0.23560   -0.51872
   7.62000   23.89689   34.60502    1.97644   32.93581    0.32936    0.23542   -0.51872
   7.65000   23.92354   34.69565    1.96088   32.94014    0.32940    0.23525   -0.51872
   7.68000   23.95153   34.78595    1.94532   32.94458    0.32945    0.23507   -0.51872
   7.71000   23.98084   34.87589    1.92975   32.94913    0.32949    0.23490   -0.51872
   7.74000   24.01149   34.96547    1.91419   32.95378    0.32954    0.23472   -0.51872
   7.77000   24.04345   35.05467    1.89863   32.95851    0.32959    0.23453   -0.51872
   7.80000   24.07672   35.14347    1.88307   32.96334    0.32963    0.23435   -0.51872
   7.83000   24.11130   35.23184    1.86751   32.96824    0.32968    0.23416   -0.51872
   7.86000   24.14717   35.31978    1.85195   32.97322    0.32973    0.23398   -0.51872
   7.89000   24.18433   35.40727    1.83638   32.97826    0.32978    0.23379   -0.51872
   7.92000   24.22277   35.49428    1.82082   32.98336    0.32983    0.23360   -0.51872
   7.95000   24.26247   35.58082    1.80526   32.98852    0.32989    0.23340   -0.51872
