   time(s)     rx(cm)     ry(cm)   phi(rad)    rcx(cm)    rcy(cm)        eta          w
   0.03000   32.47011   38.19118    5.92099   29.01262    0.29013    0.11612   -0.26426
   0.06000   32.54255   38.12618    5.91322   28.64749    0.28647    0.11191   -0.25364
   0.09000   32.61437   38.06106    5.90576   28.27669    0.28277    0.10792   -0.24363
   0.12000   32.68559   37.99583    5.89859   27.90204    0.27902    0.10414   -0.23425
   0.15000   32.75625   37.93049    5.89170   27.52560    0.27526    0.10058   -0.22547
   0.18000   32.82636   37.86503    5.88506   27.14964    0.27150    0.09724   -0.21729
   0.21000   32.89596   37.79946    5.87865   26.77665    0.26777    0.09413   -0.20970
   0.24000   32.96506   37.73376    5.87247   26.40926    0.26409    0.09124   -0.20270
   0.27000   33.03370   37.66794    5.86648   26.05019    0.26050    0.08856   -0.19626
   0.30000   33.10188   37.60199    5.86068   25.70219    0.25702    0.08611   -0.19038
   0.33000   33.16963   37.53589    5.85505   25.36795    0.25368    0.08386   -0.18502
   0.36000   33.23697   37.46964    5.84957   25.05003    0.25050    0.08183   -0.18019
   0.39000   33.30391   37.40323    5.84423   24.75078    0.24751    0.07999   -0.17584
   0.42000   33.37047   37.33665    5.83902   24.47224    0.24472    0.07835   -0.17197
   0.45000   33.43665   37.26990    5.83391   24.21610    0.24216    0.07689   -0.16854
   0.48000   33.50248   37.20296    5.82890   23.98363    0.23984    0.07561   -0.16554
   0.51000   33.56796   37.13582    5.82397   23.77565    0.23776    0.07450   -0.16294
   0.54000   33.63309   37.06848    5.81911   23.59250    0.23592    0.07355   -0.16071
   0.57000   33.69790   37.00093    5.81432   23.43407    0.23434    0.07274   -0.15883
   0.60000   33.76238   36.93315    5.80958   23.29981    0.23300    0.07207   -0.15727
   0.63000   33.82655   36.86514    5.80488   23.18876    0.23189    0.07152   -0.15600
   0.66000   33.89040   36.79690    5.80022   23.09962    0.23100    0.07110   -0.15501
   0.69000   33.95394   36.72840    5.79558   23.03081    0.23031    0.07077   -0.15425
   0.72000   34.01717   36.65966    5.79096   22.98052    0.22981    0.07054   -0.15371
   0.75000   34.08010   36.59065    5.78635   22.94681    0.22947    0.07039   -0.15337
   0.78000   34.14272   36.52139    5.78175   22.92764    0.22928    0.07031   -0.15319
   0.81000   34.20505   36.45185    5.77716   22.92096    0.22921    0.07029   -0.15316
   0.84000   34.26706   36.38204    5.77256   22.92474    0.22925    0.07033   -0.15324
   0.87000   34.32878   36.31195    5.76796   22.93703    0.22937    0.07041   -0.15343
   0.90000   34.39019   36.24159    5.76336   22.95598    0.22956    0.07052   -0.15370
   0.93000   34.45129   36.17094    5.75874   22.97989    0.22980    0.07067   -0.15402
   0.96000   34.51209   36.10001    5.75411   23.00720    0.23007    0.07082   -0.15439
   0.99000   34.57258   36.02880    5.74948   23.03652    0.23037    0.07099   -0.15479
   1.02000   34.63275   35.95730    5.74483   23.06664    0.23067    0.07117   -0.15520
   1.05000   34.69261   35.88552    5.74016   23.09653    0.23097    0.07135   -0.15561
   1.08000   34.75216   35.81346    5.73549   23.12530    0.23125    0.07152   -0.15601
   1.11000   34.81138   35.74111    5.73080   23.15227    0.23152    0.07169   -0.15639
   1.14000   34.87028   35.66849    5.72611   23.17690    0.23177    0.07184   -0.15675
   1.17000   34.92886   35.59559    5.72140   23.19880    0.23199    0.07198   -0.15707
   1.20000   34.98711   35.52242    5.71668   23.21774    0.23218    0.07210   -0.15735
   1.23000   35.04503   35.44897    5.71196   23.23364    0.23234    0.07221   -0.15760
   1.26000   35.10262   35.37525    5.70723   23.24652    0.23247    0.07230   -0.15781
   1.29000   35.15987   35.30127    5.70249   23.25655    0.23257    0.07237   -0.15798
   1.32000   35.21678   35.22702    5.69775   23.26401    0.23264    0.07243   -0.15811
   1.35000   35.27336   35.15252    5.69300   23.26929    0.23269    0.07248   -0.15822
   1.38000   35.32959   35.07775    5.68826   23.27289    0.23273    0.07252   -0.15830
   1.41000   35.38548   35.00273    5.68351   23.27539    0.23275    0.07255   -0.15837
   1.44000   35.44103   34.92745    5.67875   23.27746    0.23277    0.07258   -0.15843
   1.47000   35.49622   34.85192    5.67400   23.27987    0.23280    0.07261   -0.15850
   1.50000   35.55107   34.77614    5.66924   23.28343    0.23283    0.07265   -0.15858
   1.53000   35.60557   34.70010    5.66449   23.28902    0.23289    0.07270   -0.15869
   1.56000   35.65972   34.62382    5.65972   23.29756    0.23298    0.07277   -0.15884
   1.59000   35.71352   34.54728    5.65495   23.31000    0.23310    0.07286   -0.15905
   1.62000   35.76696   34.47049    5.65018   23.32731    0.23327    0.07299   -0.15933
   1.65000   35.82004   34.39344    5.64539   23.35043    0.23350    0.07315   -0.15970
   1.68000   35.87277   34.31613    5.64060   23.38029    0.23380    0.07335   -0.16016
   1.71000   35.92513   34.23857    5.63578   23.41777    0.23418    0.07361   -0.16075
   1.74000   35.97714   34.16073    5.63095   23.46367    0.23464    0.07392   -0.16148
   1.77000   36.02877   34.08263    5.62609   23.51869    0.23519    0.07430   -0.16235
   1.80000   36.08004   34.00424    5.62120   23.58342    0.23583    0.07475   -0.16340
   1.83000   36.13094   33.92557    5.61628   23.65832    0.23658    0.07528   -0.16463
   1.86000   36.18145   33.84660    5.61132   23.74369    0.23744    0.07590   -0.16606
   1.89000   36.23159   33.76734    5.60632   23.83964    0.23840    0.07661   -0.16770
   1.92000   36.28135   33.68775    5.60126   23.94613    0.23946    0.07741   -0.16957
   1.95000   36.33071   33.60785    5.59614   24.06294    0.24063    0.07831   -0.17169
   1.98000   36.37967   33.52761    5.59095   24.18965    0.24190    0.07933   -0.17406
   2.01000   36.42822   33.44702    5.58569   24.32569    0.24326    0.08045   -0.17669
   2.04000   36.47636   33.36607    5.58035   24.47031    0.24470    0.08169   -0.17961
   2.07000   36.52408   33.28475    5.57491   24.62266    0.24623    0.08304   -0.18280
   2.10000   36.57137   33.20303    5.56937   24.78173    0.24782    0.08451   -0.18629
   2.13000   36.61820   33.12092    5.56373   24.94647    0.24946    0.08611   -0.19008
   2.16000   36.66459   33.03838    5.55797   25.11572    0.25116    0.08783   -0.19417
   2.19000   36.71050   32.95541    5.55207   25.28833    0.25288    0.08967   -0.19856
   2.22000   36.75592   32.87199    5.54605   25.46310    0.25463    0.09163   -0.20327
   2.25000   36.80085   32.78810    5.53987   25.63890    0.25639    0.09371   -0.20828
   2.28000   36.84526   32.70373    5.53355   25.81460    0.25815    0.09591   -0.21359
   2.31000   36.88913   32.61886    5.52705   25.98916    0.25989    0.09823   -0.21921
   2.34000   36.93244   32.53348    5.52039   26.16159    0.26162    0.10066   -0.22512
   2.37000   36.97518   32.44756    5.51354   26.33102    0.26331    0.10319   -0.23131
   2.40000   37.01732   32.36110    5.50651   26.49665    0.26497    0.10583   -0.23779
   2.43000   37.05884   32.27407    5.49927   26.65781    0.26658    0.10856   -0.24454
   2.46000   37.09972   32.18647    5.49183   26.81390    0.26814    0.11138   -0.25154
   2.49000   37.13992   32.09828    5.48417   26.96444    0.26964    0.11428   -0.25878
   2.52000   37.17942   32.00949    5.47630   27.10904    0.27109    0.11726   -0.26626
   2.55000   37.21819   31.92008    5.46820   27.24742    0.27247    0.12030   -0.27394
   2.58000   37.25620   31.83005    5.45986   27.37936    0.27379    0.12341   -0.28181
   2.61000   37.29343   31.73939    5.45129   27.50473    0.27505    0.12657   -0.28986
   2.64000   37.32984   31.64808    5.44247   27.62347    0.27623    0.12976   -0.29806
   2.67000   37.36539   31.55613    5.43340   27.73557    0.27736    0.13300   -0.30639
   2.70000   37.40005   31.46353    5.42408   27.84109    0.27841    0.13625   -0.31483
   2.73000   37.43380   31.37027    5.41451   27.94013    0.27940    0.13952   -0.32335
   2.76000   37.46659   31.27635    5.40468   28.03282    0.28033    0.14280   -0.33193
   2.79000   37.49838   31.18178    5.39459   28.11933    0.28119    0.14607   -0.34056
   2.82000   37.52915   31.08656    5.38425   28.19986    0.28200    0.14933   -0.34919
   2.85000   37.55884   30.99069    5.37364   28.27461    0.28275    0.15257   -0.35782
   2.88000   37.58744   30.89418    5.36278   28.34383    0.28344    0.15578   -0.36640
   2.91000   37.61490   30.79704    5.35166   28.40774    0.28408    0.15895   -0.37493
   2.94000   37.64117   30.69928    5.34028   28.46660    0.28467    0.16207   -0.38336
   2.97000   37.66623   30.60091    5.32866   28.52067    0.28521    0.16515   -0.39169
   3.00000   37.69004   30.50195    5.31678   28.57020    0.28570    0.16816   -0.39988
   3.03000   37.71257   30.40242    5.30467   28.61545    0.28615    0.17110   -0.40792
   3.06000   37.73376   30.30234    5.29231   28.65668    0.28657    0.17397   -0.41578
   3.09000   37.75360   30.20173    5.27972   28.69413    0.28694    0.17675   -0.42343
   3.12000   37.77205   30.10061    5.26691   28.72806    0.28728    0.17946   -0.43087
   3.15000   37.78907   29.99902    5.25387   28.75871    0.28759    0.18207   -0.43807
   3.18000   37.80464   29.89698    5.24063   28.78631    0.28786    0.18459   -0.44502
   3.21000   37.81872   29.79452    5.22718   28.81110    0.28811    0.18700   -0.45170
   3.24000   37.83128   29.69168    5.21353   28.83330    0.28833    0.18932   -0.45809
   3.27000   37.84230   29.58848    5.19970   28.85313    0.28853    0.19153   -0.46419
   3.30000   37.85175   29.48497    5.18568   28.87080    0.28871    0.19364   -0.46999
   3.33000   37.85961   29.38118    5.17150   28.88650    0.28886    0.19564   -0.47547
   3.36000   37.86585   29.27715    5.15716   28.90043    0.28900    0.19753   -0.48063
   3.39000   37.87046   29.17292    5.14267   28.91278    0.28913    0.19931   -0.48547
   3.42000   37.87342   29.06853    5.12804   28.92371    0.28924    0.20099   -0.48998
   3.45000   37.87471   28.96402    5.11327   28.93341    0.28933    0.20255   -0.49417
   3.48000   37.87432   28.85943    5.09839   28.94202    0.28942    0.20402   -0.49804
   3.51000   37.87224   28.75481    5.08340   28.94969    0.28950    0.20538   -0.50160
   3.54000   37.86846   28.65019    5.06830   28.95657    0.28957    0.20664   -0.50484
   3.57000   37.86296   28.54562    5.05311   28.96279    0.28963    0.20780   -0.50779
   3.60000   37.85574   28.44114    5.03784   28.96846    0.28968    0.20888   -0.51045
   3.63000   37.84681   28.33679    5.02249   28.97370    0.28974    0.20986   -0.51283
   3.66000   37.83615   28.23262    5.00707   28.97859    0.28979    0.21077   -0.51496
   3.69000   37.82376   28.12866    4.99159   28.98324    0.28983    0.21160   -0.51685
   3.72000   37.80964   28.02496    4.97606   28.98770    0.28988    0.21237   -0.51852
   3.75000   37.79381   27.92155    4.96049   28.99204    0.28992    0.21307   -0.51999
   3.78000   37.77625   27.81847    4.94487   28.99630    0.28996    0.21372   -0.52129
   3.81000   37.75697   27.71577    4.92921   29.00053    0.29001    0.21432   -0.52244
   3.84000   37.73598   27.61347    4.91352   29.00473    0.29005    0.21489   -0.52347
   3.87000   37.71327   27.51161    4.89780   29.00890    0.29009    0.21544   -0.52441
   3.90000   37.68887   27.41022    4.88206   29.01303    0.29013    0.21596   -0.52528
   3.93000   37.66276   27.30935    4.86629   29.01709    0.29017    0.21648   -0.52612
   3.96000   37.63496   27.20902    4.85049   29.02103    0.29021    0.21700   -0.52696
   3.99000   37.60547   27.10925    4.83467   29.02478    0.29025    0.21754   -0.52783
   4.02000   37.57430   27.01009    4.81882   29.02827    0.29028    0.21810   -0.52876
   4.05000   37.54145   26.91157    4.80294   29.03140    0.29031    0.21869   -0.52979
   4.08000   37.50692   26.81370    4.78703   29.03406    0.29034    0.21933   -0.53094
   4.11000   37.47071   26.71651    4.77108   29.03611    0.29036    0.22003   -0.53227
   4.14000   37.43284   26.62004    4.75509   29.03744    0.29037    0.22080   -0.53378
   4.17000   37.39329   26.52432    4.73905   29.03788    0.29038    0.22165   -0.53553
   4.20000   37.35207   26.42935    4.72296   29.03729    0.29037    0.22258   -0.53754
   4.23000   37.30918   26.33518    4.70680   29.03551    0.29036    0.22362   -0.53984
   4.26000   37.26461   26.24183    4.69056   29.03236    0.29032    0.22476   -0.54246
   4.29000   37.21835   26.14933    4.67424   29.02769    0.29028    0.22602   -0.54543
   4.32000   37.17041   26.05769    4.65783   29.02135    0.29021    0.22741   -0.54878
   4.35000   37.12076   25.96696    4.64131   29.01318    0.29013    0.22894   -0.55253
   4.38000   37.06941   25.87716    4.62467   29.00303    0.29003    0.23060   -0.55671
   4.41000   37.01635   25.78832    4.60790   28.99079    0.28991    0.23242   -0.56135
   4.44000   36.96155   25.70047    4.59099   28.97634    0.28976    0.23439   -0.56645
   4.47000   36.90500   25.61365    4.57391   28.95959    0.28960    0.23651   -0.57204
   4.50000   36.84670   25.52789    4.55666   28.94047    0.28940    0.23880   -0.57814
   4.53000   36.78662   25.44323    4.53921   28.91894    0.28919    0.24126   -0.58475
   4.56000   36.72474   25.35970    4.52156   28.89497    0.28895    0.24388   -0.59189
   4.59000   36.66106   25.27737    4.50369   28.86856    0.28869    0.24666   -0.59956
   4.62000   36.59555   25.19626    4.48558   28.83974    0.28840    0.24961   -0.60777
   4.65000   36.52819   25.11644    4.46722   28.80856    0.28809    0.25272   -0.61653
   4.68000   36.45896   25.03794    4.44858   28.77510    0.28775    0.25600   -0.62582
   4.71000   36.38785   24.96084    4.42966   28.73946    0.28739    0.25942   -0.63565
   4.74000   36.31484   24.88519    4.41043   28.70174    0.28702    0.26300   -0.64600
   4.77000   36.23991   24.81106    4.39089   28.66209    0.28662    0.26672   -0.65687
   4.80000   36.16306   24.73851    4.37101   28.62065    0.28621    0.27058   -0.66824
   4.83000   36.08426   24.66761    4.35079   28.57758    0.28578    0.27456   -0.68010
   4.86000   36.00350   24.59846    4.33020   28.53307    0.28533    0.27867   -0.69243
   4.89000   35.92079   24.53112    4.30924   28.48728    0.28487    0.28288   -0.70519
   4.92000   35.83611   24.46568    4.28788   28.44041    0.28440    0.28719   -0.71838
   4.95000   35.74947   24.40223    4.26613   28.39264    0.28393    0.29158   -0.73195
   4.98000   35.66086   24.34087    4.24396   28.34416    0.28344    0.29605   -0.74588
   5.01000   35.57031   24.28170    4.22137   28.29516    0.28295    0.30058   -0.76012
   5.04000   35.47783   24.22481    4.19835   28.24583    0.28246    0.30516   -0.77466
   5.07000   35.38343   24.17031    4.17489   28.19633    0.28196    0.30977   -0.78943
   5.10000   35.28715   24.11831    4.15098   28.14684    0.28147    0.31440   -0.80441
   5.13000   35.18901   24.06892    4.12662   28.09754    0.28098    0.31905   -0.81956
   5.16000   35.08907   24.02225    4.10181   28.04858    0.28049    0.32368   -0.83481
   5.19000   34.98736   23.97842    4.07653   28.00010    0.28000    0.32830   -0.85013
   5.22000   34.88396   23.93753    4.05080   27.95226    0.27952    0.33288   -0.86547
   5.25000   34.77892   23.89971    4.02460   27.90518    0.27905    0.33741   -0.88078
   5.28000   34.67232   23.86507    3.99795   27.85899    0.27859    0.34189   -0.89600
   5.31000   34.56425   23.83372    3.97085   27.81380    0.27814    0.34629   -0.91109
   5.34000   34.45479   23.80577    3.94329   27.76972    0.27770    0.35060   -0.92599
   5.37000   34.34406   23.78134    3.91529   27.72684    0.27727    0.35482   -0.94064
   5.40000   34.23217   23.76053    3.88686   27.68527    0.27685    0.35892   -0.95501
   5.43000   34.11923   23.74343    3.85799   27.64507    0.27645    0.36291   -0.96902
   5.46000   34.00538   23.73015    3.82872   27.60632    0.27606    0.36675   -0.98264
   5.49000   33.89076   23.72077    3.79904   27.56908    0.27569    0.37046   -0.99580
   5.52000   33.77552   23.71537    3.76898   27.53342    0.27533    0.37401   -1.00846
   5.55000   33.65981   23.71402    3.73854   27.49939    0.27499    0.37739   -1.02056
   5.58000   33.54380   23.71678    3.70776   27.46703    0.27467    0.38060   -1.03206
   5.61000   33.42766   23.72371    3.67663   27.43638    0.27436    0.38363   -1.04292
   5.64000   33.31157   23.73486    3.64519   27.40747    0.27407    0.38647   -1.05308
   5.67000   33.19569   23.75024    3.61346   27.38034    0.27380    0.38911   -1.06250
   5.70000   33.08023   23.76989    3.58145   27.35500    0.27355    0.39155   -1.07115
   5.73000   32.96537   23.79379    3.54920   27.33147    0.27331    0.39377   -1.07898
   5.76000   32.85129   23.82196    3.51673   27.30977    0.27310    0.39578   -1.08596
   5.79000   32.73820   23.85436    3.48406   27.28990    0.27290    0.39756   -1.09206
   5.82000   32.62627   23.89097    3.45122   27.27186    0.27272    0.39911   -1.09725
   5.85000   32.51570   23.93173    3.41824   27.25565    0.27256    0.40043   -1.10150
   5.88000   32.40667   23.97658    3.38514   27.24126    0.27241    0.40152   -1.10479
   5.91000   32.29937   24.02546    3.35196   27.22869    0.27229    0.40237   -1.10710
   5.94000   32.19397   24.07826    3.31873   27.21791    0.27218    0.40297   -1.10842
   5.97000   32.09065   24.13491    3.28547   27.20891    0.27209    0.40333   -1.10874
   6.00000   31.98955   24.19527    3.25222   27.20165    0.27202    0.40344   -1.10805
   6.03000   31.89084   24.25923    3.21900   27.19611    0.27196    0.40331   -1.10634
   6.06000   31.79466   24.32666    3.18586   27.19225    0.27192    0.40293   -1.10361
   6.09000   31.70115   24.39742    3.15280   27.19004    0.27190    0.40230   -1.09988
   6.12000   31.61043   24.47135    3.11988   27.18943    0.27189    0.40142   -1.09515
   6.15000   31.52260   24.54830    3.08711   27.19036    0.27190    0.40029   -1.08943
   6.18000   31.43777   24.62810    3.05453   27.19280    0.27193    0.39892   -1.08275
   6.21000   31.35602   24.71059    3.02216   27.19667    0.27197    0.39731   -1.07511
   6.24000   31.27743   24.79560    2.99003   27.20192    0.27202    0.39546   -1.06655
   6.27000   31.20206   24.88294    2.95818   27.20847    0.27208    0.39337   -1.05710
   6.30000   31.12996   24.97244    2.92662   27.21626    0.27216    0.39104   -1.04678
   6.33000   31.06115   25.06393    2.89538   27.22521    0.27225    0.38849   -1.03563
   6.36000   30.99567   25.15723    2.86449   27.23523    0.27235    0.38572   -1.02370
   6.39000   30.93352   25.25217    2.83397   27.24624    0.27246    0.38272   -1.01103
   6.42000   30.87471   25.34857    2.80384   27.25815    0.27258    0.37952   -0.99765
   6.45000   30.81921   25.44627    2.77412   27.27087    0.27271    0.37612   -0.98363
   6.48000   30.76702   25.54511    2.74483   27.28428    0.27284    0.37252   -0.96901
   6.51000   30.71809   25.64493    2.71599   27.29830    0.27298    0.36873   -0.95384
   6.54000   30.67238   25.74557    2.68761   27.31280    0.27313    0.36477   -0.93819
   6.57000   30.62984   25.84691    2.65971   27.32769    0.27328    0.36064   -0.92211
   6.60000   30.59043   25.94879    2.63229   27.34284    0.27343    0.35636   -0.90567
   6.63000   30.55407   26.05110    2.60537   27.35814    0.27358    0.35194   -0.88891
   6.66000   30.52069   26.15371    2.57896   27.37346    0.27373    0.34739   -0.87192
   6.69000   30.49023   26.25651    2.55306   27.38870    0.27389    0.34272   -0.85474
   6.72000   30.46260   26.35940    2.52768   27.40371    0.27404    0.33796   -0.83745
   6.75000   30.43772   26.46229    2.50281   27.41839    0.27418    0.33312   -0.82011
   6.78000   30.41552   26.56508    2.47847   27.43260    0.27433    0.32821   -0.80279
   6.81000   30.39590   26.66770    2.45464   27.44623    0.27446    0.32326   -0.78554
   6.84000   30.37879   26.77009    2.43133   27.45917    0.27459    0.31828   -0.76844
   6.87000   30.36410   26.87217    2.40853   27.47129    0.27471    0.31329   -0.75156
   6.90000   30.35174   26.97391    2.38624   27.48251    0.27483    0.30830   -0.73494
   6.93000   30.34164   27.07525    2.36443   27.49272    0.27493    0.30336   -0.71865
   6.96000   30.33371   27.17616    2.34311   27.50185    0.27502    0.29846   -0.70276
   6.99000   30.32787   27.27660    2.32226   27.50982    0.27510    0.29364   -0.68732
   7.02000   30.32406   27.37655    2.30186   27.51658    0.27517    0.28891   -0.67239
   7.05000   30.32219   27.47600    2.28191   27.52211    0.27522    0.28430   -0.65802
   7.08000   30.32221   27.57493    2.26237   27.52639    0.27526    0.27984   -0.64425
   7.11000   30.32405   27.67333    2.24324   27.52944    0.27529    0.27553   -0.63115
   7.14000   30.32764   27.77120    2.22449   27.53130    0.27531    0.27140   -0.61874
   7.17000   30.33293   27.86855    2.20611   27.53204    0.27532    0.26747   -0.60708
   7.20000   30.33987   27.96538    2.18806   27.53177    0.27532    0.26376   -0.59620
   7.23000   30.34842   28.06169    2.17032   27.53063    0.27531    0.26028   -0.58614
   7.26000   30.35854   28.15750    2.15288   27.52876    0.27529    0.25706   -0.57692
   7.29000   30.37017   28.25283    2.13569   27.52636    0.27526    0.25411   -0.56858
   7.32000   30.38331   28.34769    2.11875   27.52366    0.27524    0.25144   -0.56113
   7.35000   30.39791   28.44210    2.10201   27.52089    0.27521    0.24907   -0.55458
   7.38000   30.41395   28.53608    2.08546   27.51831    0.27518    0.24699   -0.54897
   7.41000   30.43143   28.62965    2.06906   27.51618    0.27516    0.24523   -0.54429
   7.44000   30.45031   28.72284    2.05279   27.51479    0.27515    0.24378   -0.54055
   7.47000   30.47060   28.81565    2.03661   27.51439    0.27514    0.24265   -0.53775
   7.50000   30.49230   28.90811    2.02051   27.51525    0.27515    0.24183   -0.53588
   7.53000   30.51539   29.00024    2.00445   27.51762    0.27518    0.24134   -0.53494
   7.56000   30.53989   29.09206    1.98840   27.52170    0.27522    0.24115   -0.53492
   7.59000   30.56580   29.18358    1.97234   27.52769    0.27528    0.24127   -0.53579
   7.62000   30.59313   29.27482    1.95624   27.53574    0.27536    0.24169   -0.53755
   7.65000   30.62189   29.36579    1.94007   27.54596    0.27546    0.24239   -0.54015
   7.68000   30.65211   29.45651    1.92382   27.55843    0.27558    0.24336   -0.54358
   7.71000   30.68381   29.54697    1.90745   27.57319    0.27573    0.24460   -0.54780
   7.74000   30.71700   29.63719    1.89094   27.59022    0.27590    0.24608   -0.55277
   7.77000   30.75171   29.72715    1.87427   27.60949    0.27609    0.24778   -0.55846
   7.80000   30.78797   29.81687    1.85742   27.63092    0.27631    0.24969   -0.56481
   7.83000   30.82580   29.90634    1.84037   27.65439    0.27654    0.25179   -0.57179
   7.86000   30.86524   29.99554    1.82310   27.67977    0.27680    0.25405   -0.57934
   7.89000   30.90631   30.08446    1.80560   27.70691    0.27707    0.25646   -0.58742
   7.92000   30.94905   30.17308    1.78785   27.73562    0.27736    0.25900   -0.59597
   7.95000   30.99349   30.26138    1.76984   27.76571    0.27766    0.26163   -0.60493
   7.98000   31.03965   30.34934    1.75155   27.79699    0.27797    0.26435   -0.61424
   8.01000   31.08756   30.43692    1.73298   27.82925    0.27829    0.26713   -0.62384
   8.04000   31.13726   30.52409    1.71412   27.86228    0.27862    0.26995   -0.63368
   8.07000   31.18878   30.61081    1.69496   27.89587    0.27896    0.27278   -0.64369
   8.10000   31.24213   30.69704    1.67549   27.92981    0.27930    0.27561   -0.65382
   8.13000   31.29734   30.78273    1.65573   27.96390    0.27964    0.27842   -0.66398
   8.16000   31.35444   30.86783    1.63566   27.99794    0.27998    0.28118   -0.67413
   8.19000   31.41343   30.95228    1.61528   28.03173    0.28032    0.28389   -0.68420
   8.22000   31.47434   31.03603    1.59461   28.06509    0.28065    0.28652   -0.69413
   8.25000   31.53717   31.11902    1.57364   28.09783    0.28098    0.28905   -0.70385
   8.28000   31.60192   31.20119    1.55238   28.12979    0.28130    0.29147   -0.71331
   8.31000   31.66862   31.28247    1.53084   28.16078    0.28161    0.29377   -0.72244
   8.34000   31.73724   31.36279    1.50904   28.19064    0.28191    0.29593   -0.73120
   8.37000   31.80778   31.44208    1.48698   28.21923    0.28219    0.29794   -0.73951
   8.40000   31.88023   31.52028    1.46467   28.24637    0.28246    0.29979   -0.74734
   8.43000   31.95457   31.59732    1.44214   28.27192    0.28272    0.30146   -0.75463
   8.46000   32.03078   31.67313    1.41941   28.29574    0.28296    0.30294   -0.76133
   8.49000   32.10883   31.74763    1.39647   28.31768    0.28318    0.30424   -0.76739
   8.52000   32.18869   31.82076    1.37337   28.33759    0.28338    0.30533   -0.77278
   8.55000   32.27032   31.89245    1.35012   28.35533    0.28355    0.30621   -0.77745
   8.58000   32.35367   31.96264    1.32674   28.37076    0.28371    0.30687   -0.78137
   8.61000   32.43869   32.03127    1.30325   28.38375    0.28384    0.30732   -0.78451
   8.64000   32.52533   32.09827    1.27968   28.39414    0.28394    0.30753   -0.78684
   8.67000   32.61353   32.16359    1.25605   28.40180    0.28402    0.30752   -0.78833
   8.70000   32.70323   32.22718    1.23239   28.40657    0.28407    0.30727   -0.78897
   8.73000   32.79436   32.28899    1.20872   28.40831    0.28408    0.30678   -0.78874
   8.76000   32.88685   32.34897    1.18508   28.40686    0.28407    0.30605   -0.78762
   8.79000   32.98062   32.40710    1.16148   28.40206    0.28402    0.30508   -0.78561
   8.82000   33.07560   32.46333    1.13796   28.39375    0.28394    0.30386   -0.78271
   8.85000   33.17170   32.51765    1.11453   28.38176    0.28382    0.30240   -0.77892
   8.88000   33.26885   32.57002    1.09123   28.36591    0.28366    0.30070   -0.77423
   8.91000   33.36696   32.62043    1.06809   28.34603    0.28346    0.29875   -0.76867
   8.94000   33.46595   32.66888    1.04513   28.32190    0.28322    0.29657   -0.76224
   8.97000   33.56573   32.71536    1.02237   28.29334    0.28293    0.29414   -0.75496
   9.00000   33.66622   32.75986    0.99984   28.26012    0.28260    0.29148   -0.74685
   9.03000   33.76733   32.80240    0.97757   28.22204    0.28222    0.28859   -0.73794
   9.06000   33.86898   32.84300    0.95558   28.17884    0.28179    0.28547   -0.72825
   9.09000   33.97109   32.88166    0.93389   28.13029    0.28130    0.28213   -0.71782
   9.12000   34.07358   32.91841    0.91252   28.07612    0.28076    0.27856   -0.70669
   9.15000   34.17638   32.95328    0.89150   28.01606    0.28016    0.27479   -0.69488
   9.18000   34.27940   32.98631    0.87084   27.94982    0.27950    0.27082   -0.68245
   9.21000   34.38257   33.01753    0.85056   27.87710    0.27877    0.26665   -0.66943
   9.24000   34.48584   33.04697    0.83068   27.79759    0.27798    0.26229   -0.65588
   9.27000   34.58912   33.07470    0.81121   27.71094    0.27711    0.25776   -0.64185
   9.30000   34.69237   33.10074    0.79217   27.61684    0.27617    0.25306   -0.62738
   9.33000   34.79552   33.12515    0.77357   27.51490    0.27515    0.24821   -0.61253
   9.36000   34.89853   33.14799    0.75543   27.40478    0.27405    0.24322   -0.59735
   9.39000   35.00134   33.16931    0.73774   27.28611    0.27286    0.23810   -0.58190
   9.42000   35.10392   33.18915    0.72052   27.15850    0.27158    0.23286   -0.56624
   9.45000   35.20622   33.20759    0.70377   27.02159    0.27022    0.22753   -0.55043
   9.48000   35.30820   33.22467    0.68749   26.87501    0.26875    0.22212   -0.53452
   9.51000   35.40984   33.24045    0.67169   26.71841    0.26718    0.21664   -0.51857
   9.54000   35.51112   33.25498    0.65638   26.55148    0.26551    0.21112   -0.50264
   9.57000   35.61200   33.26833    0.64154   26.37393    0.26374    0.20556   -0.48679
   9.60000   35.71248   33.28054    0.62717   26.18554    0.26186    0.20000   -0.47108
   9.63000   35.81253   33.29167    0.61327   25.98614    0.25986    0.19446   -0.45557
   9.66000   35.91216   33.30177    0.59983   25.77568    0.25776    0.18894   -0.44030
   9.69000   36.01136   33.31089    0.58684   25.55422    0.25554    0.18348   -0.42534
   9.72000   36.11012   33.31907    0.57430   25.32194    0.25322    0.17809   -0.41074
   9.75000   36.20844   33.32636    0.56219   25.07923    0.25079    0.17280   -0.39654
   9.78000   36.30634   33.33281    0.55050   24.82667    0.24827    0.16763   -0.38280
   9.81000   36.40382   33.33845    0.53922   24.56509    0.24565    0.16260   -0.36956
   9.84000   36.50088   33.34332    0.52832   24.29559    0.24296    0.15773   -0.35687
   9.87000   36.59755   33.34745    0.51780   24.01959    0.24020    0.15304   -0.34477
   9.90000   36.69385   33.35087    0.50763   23.73885    0.23739    0.14855   -0.33329
   9.93000   36.78978   33.35362    0.49779   23.45548    0.23455    0.14428   -0.32247
   9.96000   36.88537   33.35571    0.48827   23.17195    0.23172    0.14026   -0.31235
